Name,From,To,Type,Type_ID,OriginNode,TerminalNode,Amplitude,AmplitudeMID,AmplitudeMID_text,Unit cost,CostMID,CostMID_text,CostMethod,CostMethod_text,LowerBound,LowerBoundMID,LowerBoundMID_text,UpperBound,UpperBoundMID,UpperBoundMID_text,LowerBoundMonthlyID,LowerBoundMonthlyMID,LowerBoundMonthlyMID_text,UpperBoundMonthlyID,UpperBoundMonthlyMID,UpperBoundMonthlyMID_text,ConstrainedFlowPathname,ConstrainedFlowPathnameMID,ConstrainedFlowPathnameMID_text,LowerBoundPathname,LowerBoundPathnameMID,LowerBoundPathnameMID_text,UpperBoundPathname,UpperBoundPathnameMID,UpperBoundPathnameMID_text,ConstraintMethod,ConstraintMethod_text,AuthorID,AuthorID_text,Categories,Boundary,Description
Surplus Delta Outflow_Sink G22,Surp Delta,Sink G22,Diversion,3,274,244,1,790,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,22,0,SURPLUS DELTA OUTFLOW
T10_HWWT10,T10CMWD,HWWT10,Diversion,3,817,658,1,,,1480,2239,,2,Constant,0,,,35.20999908,2240,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Expanded wastewater recycling facility for CMWD
T10_Sink G37,T10CMWD,Sink G37,Diversion,3,817,752,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,SW Discharge to Ocean
T10_T5,T10CMWD,T5CMWD,Diversion,3,817,840,1,,,1258,2351,,2,Constant,0,,,28.71999931,2352,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,5,0,Central MWD Recycle Water
T11_C145,T11COAC,C145,Diversion,3,818,322,1,,,48.84000015,1325,$33 (only pretreatment cost; reharge operating cost included in C145_GW-MJ),2,Constant,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Municipal Waste Water for artificial recharge in the Upper Valley
T11-C158,T11COAC,C158,Diversion,3,818,333,1,,,74,1377,Cost of treating wastewater before recharging. MJ Nov 5 2005,2,Constant,0,,,0,1378,To see marginal value of capacity expansion,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,,0,WW reuse for recharge in the Coachella Lower Valley
T11_HWWT11,T11COAC,HWWT11,Diversion,3,818,659,1,,,1480,,,2,Constant,0,,,10.02999973,2241,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Expanded wastewater recycling facility for Coachella Urban
T11_Sink G45,T11COAC,Sink G45,Diversion,3,818,759,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,SW Discharge to ??
T11_SR-SS,T11COAC,SR-SS,Diversion,3,818,814,1,2350,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,Waste-water disposal to Salton Sea via Coachella Valley Stormwater Canal  (CVSC) (unconstrined)
T11_T31,T11COAC,T31COAC,Diversion,3,818,830,1,2353,,518,2354,,2,Constant,0,,,1.25,2355,,,,,342,2356,,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,5,0,Direct use of recycled water on golf courses
T12_HWWT12,T12EMWD,HWWT12,Diversion,3,819,660,1,,,1480,,,2,Constant,0,,,9.510000229,2242,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Expanded wastewater recycling facility for EMWD
T12_Sink G48,T12EMWD,Sink G48,Diversion,3,819,762,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,SW discharge to Ocean
T12_T34,T12EMWD,T34EMWD,Diversion,3,819,833,1,,,1258,2357,,2,Constant,0,,,0,2358,,,,,389,2457,,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,5,0,E/W MWD Recycled water
T13_D44,T13SAC,D44,Diversion,3,275,108,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,SW Discharge to Sacramento River
T13_HGU7,T13SAC,HGU7,Diversion,3,275,989,0.002,,,0,,,1,None,0,,,0,733,"No urban deep percolation in this GW basin according to CVGSM NAA 1997 """"""""Soil Balance"""""""" output""""""",,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Sacramento AR or RF of GW-7 from area north of Am. River
T13_HGU8,T13SAC,HGU8,Diversion,3,275,990,0.002,,,0,,,1,None,0,,,0,741,"No urban deep percolation in this GW basin according to CVGSM NAA 1997 ""Soil Balance"" output",,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Sacramento AR or RF to GW-8 from south of Am. River
T13_HWWT13,T13SAC,HWWT13,Diversion,3,275,211,1,,,1480,,,2,Constant,0,,,14.05000019,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Proposed Sacramento Recycling
T13_T4,T13SAC,T4SAC,Diversion,3,275,284,1,,,518,808,only non-potable O&M cost,2,Constant,0,,,0.560000002,809,2020 planned capacity,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Sacramento Area Recycled water
T14_ERes: Napa-Solano,T14NAPA,ERES NAPA,Diversion,3,276,957,1,2545,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T14_ERES: NAPA/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Exterior Residential Urban Penalty Function (local sw+gw removed)
T14_Ind: Napa-Solano,T14NAPA,IND NAPA,Diversion,3,276,217,1,2543,3 May 2012 updated by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical  19 July 2012 - CALVIN GW Calibration adjustment - set to 1 (original value).,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,86,763,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T14_IND: NAPA/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,Industrial Urban Penalty Function (local sw+gw removed)
T14_IRes: Napa-Solano,T14NAPA,IRES NAPA,Diversion,3,276,228,1,2544,3 May 2012 updated by PGZ see D:\GroundwaterUpdate\GWUpdate\C2VSIM\C2VSIM Data_R356 Historical   19 July 2012 - CALVIN GW Calibration adjustment - set to 1 (original value).,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,92,784,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T14_IRES: NAPA/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,Interior Residential Urban Penalty Function (local sw+gw removed)
T15_HGU6,T15NAPA,HGU6,Diversion,3,277,988,0.004,,,0,,,1,None,0,,,0,729,Napa-Solano urban area mostly outside of GW-6 basin so nodeep percolation contribution,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Urban AR or RF to GW
T15_Sink G19,T15NAPA,Sink G19,Diversion,3,277,241,1,789,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,22,0,Napa Solano
T15_T14,T15NAPA,T14NAPA,Diversion,3,277,276,1,,,1480,810,only non-potable O&M cost,2,Constant,0,,,2.930000067,811,New high cost capacity for 2100 set at max of 50% of wastewater flow for 2100 demands at 4.34 taf/mon. New high cost capacity for 2050 set at max of 50% of wastewater flow for 2050 demands at 2.93 taf/mon.  Set to zero for 2020 runs,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Napa-Solano Recycled water
T16_ERes: Contra Costa,T16CCWD,ERES CC,Diversion,3,278,958,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T16_ERES: CC/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Exterior Residential Urban Penalty Function
T16_Ind: Contra Costa,T16CCWD,IND CCWD,Diversion,3,278,214,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,84,755,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T16_IND: CC/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,Industrial Urban Penalty Function
T16_IRes: Contra Costa,T16CCWD,IRES  CC,Diversion,3,278,225,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,89,775,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T16_IRES: CC/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,Interior Residential Urban Penalty Function
T17_C78b,T17EBMU,C78b,Diversion,3,279,870,1,,,51.79999924,2406,,2,Constant,0,,,0,,,,,,351,2405,,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,13,Stacy Tanaka,,0,EBMUD deliveries to SFPUC
T17_ERes: EBMUD,T17EBMU,ERES EBMUD,Diversion,3,279,931,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T17_ERES: EBMUD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Diversion for urban water delivery to exterior EBMUD
T17_Ind: EBMUD,T17EBMU,IND EBMUD,Diversion,3,279,215,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,85,758,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T17_IND: EBMUD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,EBMUD Ind Urban Penalty Function
T17_IRes: EBMUD,T17EBMU,IRES EBMUD,Diversion,3,279,930,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,90,778,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T17_IRES: EBMUD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,EBMUD ReservoirUrban Penalty Function
T18_HWWT18,T18CCWD,HWWT18,Diversion,3,280,212,1,,,1480,,,2,Constant,0,,,0.189999998,2515,New high cost capacity for 2100 set at max of 50% of wastewater flow for 2100 demands at 0.73 taf/mon.  New high cost capacity for 2050 set at max of 50% of wastewater flow for 2050 demands at 0.19 taf/mon.,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Proposed wastewater recycling for CCWD
T18_Sink G23,T18CCWD,Sink G23,Diversion,3,280,245,1,791,none,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,22,0,Contra Costa
T18_T16,T18CCWD,T16CCWD,Diversion,3,280,278,1,,,518,812,only non-potable O&M cost,2,Constant,0,,,1.700000048,813,2020 planned reclamation capacity,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,4,Mimi Jenkins,22,0,CCWD Recycled water
T19_C316,T19SCV,C316,Diversion,3,820,339,1,,,48.84000015,1409,rough estimate of additional variable costs of waste water treatment for recharge,2,Constant,0,,,6,1410,estimated limit of WWTP discharge to AR for GW (25% of WWTP discharge or 10% of full demand),,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,4,Mimi Jenkins,33,0,artificial groundwater recharge using waste water
T19_GW-SC,T19SCV,GW-SC,Diversion,3,820,562,1,,,0,,,1,None,0,,,0,2235,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,4,Mimi Jenkins,33,0,Deep percolation of applied water
T19_HWWT19,T19SCV,HWWT19,Diversion,3,820,661,1,,,1480,,,2,Constant,0,,,10.56000042,2517,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Proposed expanded wastewater treatment facility for SCV
T19_Sink G26,T19SCV,Sink G26,Diversion,3,820,745,1,2321,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,33,0,Santa Clara waste
T19_T7,T19SCV,T7SCV,Diversion,3,820,858,1,,,518,2359,,2,Constant,0,,,1.330000043,2360,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,4,Mimi Jenkins,33,0,SCV+ Recycled water
T20_ERes: San Fransisco,T20SFPU,ERES SF,Diversion,3,822,960,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T20_ERES: SF/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,"Exterior Residential (+com+gov""t) Urban Penalty Function for SFPUC demand area (DAU 43) includes City and County of SF; plus San Mateo County services areas not included in SCV demand area."
T20_Ind: San Francisco,T20SFPU,IND SFPUC,Diversion,3,822,670,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,320,2259,,,,,,,,/SOUTH UPDT/T20_IND: SF/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,33,0,Industrial Urban Penalty Function for SFPUC demand area (DAU 43) includes City and County of SF; plus San Mateo County services areas not included in SCV demand area.
T20_IRes: San Francisco,T20SFPU,IRES SF,Diversion,3,822,697,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,332,2297,,,,,,,,/SOUTH UPDT/T20_IRES: SF/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,33,0,"Interior Residential (+com+gov""t) Urban Penalty Function for SFPUC demand area (DAU 43) includes City and County of SF; plus San Mateo County services areas not included in SCV demand area."
T21_Sink G25,T21SPFU,Sink G25,Diversion,3,823,744,1,2320,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,2,Andy Draper,33,0,San Francisco waste
T21_T20,T21SPFU,T20SFPU,Diversion,3,823,822,1,,,1480,2363,,2,Constant,0,,,3.650000095,2364,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,33,0,SFPUC Recycled water
T24_Ext: CityofFresno,T24FRES,EXT FRESN,Diversion,3,824,955,1,2556,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T24_EXT: FRESNO/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Inflows exterior urban residential
T24_Int: CityofFresno,T24FRES,INT FRESN,Diversion,3,824,702,1,2557,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,337,2312,,,,,,,,/SOUTH UPDT/T24_INT: FRESNO/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,44,0,Interior Residential Urban Penalty Function
T25_D605,T25FRES,D605,Diversion,3,825,431,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,/UCD CAP1/T25_SINK/FLOW_FXC(KAF)//1MON/BOUNDARY FLOW 3 WITH LOSSES/,1845,The Boundary Flow between Region 3 and 4 is set at 50% of the City of Fresno target Demand in 2020.  It averages 190.3 taf/yr.,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,City of Fresno return flow to SJR node D605 in Reg 3
T25_HGU16,T25FRES,HGU16,Diversion,3,825,998,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,44,0,Fresno incidental recharge to groundwater
T25_T24,T25FRES,T24FRES,Diversion,3,825,824,1,,,1480,2365,,2,Constant,0,,,8.109999657,2366,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,44,0,Proposed City of Fresno Recycled water
T26_Ext: Stockton,T26STOC,EXT STOCK,Diversion,3,281,953,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T26_EXT: STOCK/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,inflow exterior urban
T26_Int: Stockton,T26STOC,INT STOCK,Diversion,3,281,229,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,93,787,Maximum monthly deliveries.  Bounds are to prevent over delivery into the urban areas for the purpose of groundwater recharge.  Bound corresponds to the maximum delivery.,,,,,,,/SOUTH UPDT/T26_INT: STOCK/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,22,0,Residential Urban Penalty Function
T27_C42,T27STOC,C42,Diversion,3,282,54,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,22,0,SW Discharge to San Joaquin R
T27_HGU8,T27STOC,HGU8,Diversion,3,282,990,0.002,,,0,,,1,None,0,,,0,742,"No urban deep percolation in this GW basin according to CVGSM NAA 1997 ""Soil Balance"" output",,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Stockton return flow to GW-8
T27_T26,T27STOC,T26STOC,Diversion,3,282,281,1,,,1480,816,only non-potable O&M cost,2,Constant,0,,,2.480000019,817,New high cost capacity for 2100 set at max of 50% of wastewater flow for 2100 demands at 3.68 taf/mon.  New high cost capacity for 2050 set at max of 50% of wastewater flow for 2050 demands at 2.48 taf/mon.  Set to zero for 2020 runs.,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,22,0,Stockton Recycled water
T28_Ext:Bakersfiled,T28BAKE,EXT BAKER,Diversion,3,826,954,1,2575,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T28_EXT: BAKE/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,inflows to exterior urban
T28_Int:Bakersfield,T28BAKE,INT BAKER,Diversion,3,826,701,1,2576,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,336,2308,,,,,,,,/SOUTH UPDT/T28_INT: BAKE/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,44,0,Interior Residential Urban Penalty Function
T29_C73,T29BAKE,C73,Diversion,3,827,371,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,44,0,Bakersfield SW discharge to Kern River
T29_HGU21,T29BAKE,HGU21,Diversion,3,827,1000,1,,,0,,,1,None,0,,,0,2205,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,44,0,Bakersfield incidental recharge to groundwater
T29_T28,T29BAKE,T28BAKE,Diversion,3,827,826,1,,,1480,2367,,2,Constant,0,,,6.059999943,2368,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,44,0,Bakersfield recycled water
T2_CN5,T2SBV,CN5,Diversion,3,821,391,1,,,0,,,1,None,0,,,0,,,407,2520,Based on SBV Ag usage of 36 TAF/Y (SWAP5),,,,/UCD CAP1/T2SBV-CALB/FLOW_FXC(KAF)/01JAN1920/1MON/A03D28 CALB FLOW/,1699,Estimated SBV Ag delivery --> SWP diversion amount minus maximum economic demand,,,,,,,13,MonthlyLowerBound+NoUpperBound,6,Jay Lund,5,0,SBV Ag Delivery
T2_ERes: SBV,T2SBV,ERes: SBV,Diversion,3,821,887,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T2_ERES: SBV/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Urban supply
T2_GW-SBV,T2SBV,GW-SBV,Diversion,3,821,925,0.949999988,,,7.400000095,2511,,2,Constant,0,,,28.64999962,2512,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Artificial Recharge
T2_Ind: SBV,T2SBV,Ind: SBV,Diversion,3,821,671,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,321,2262,,,,,,,,/SOUTH UPDT/T2_IND: SBV/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,4,Mimi Jenkins,5,0,Ind Urban Penalty Function
T2_IRes: SBV,T2SBV,IRes: SBV,Diversion,3,821,698,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,333,2300,,,,,,,,/SOUTH UPDT/T2_IRES: SBV/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,5,0,Res Urban Penalty Function
T30_ERes: San Diego,HXSD,ERes:SDWD,Diversion,3,917,886,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T30_ERES: SD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 031011/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Urban supply
T30_HXSD,T30SDMWD,HXSD,Diversion,3,829,917,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,6,Jay Lund,,0,link to eres: san diego
T30_Ind: San Diego,T30SDMWD,Ind: SDMWD,Diversion,3,829,669,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,319,2256,,,,,,,,/SOUTH UPDT/T30_IND: SD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,5,0,Ind Urban Penatly Function
T30_IRes: San Diego,T30SDMWD,IRes: SDWD,Diversion,3,829,696,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,331,2294,,,,,,,,/SOUTH UPDT/T30_IRES: SD/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,5,0,Res Urban Penalty Function
T31_Ext: Coachella,T31COAC,EXT COACH,Diversion,3,830,891,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T31_EXT: COACH/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,Urban supply to Coachella exterior
T31_Int: Coachella,T31COAC,INT: COACH,Diversion,3,830,394,1,,,0,,,3,Time Dependant,0,,,3.40E+38,,,,,,187,,,,,,,,,/SOUTH UPDT/T31_INT: COACH/FLOW_DIV(KAF)-TARG//1MON/2050H POP 030911/,2531,Uploaded by: Eleanor Bartolomeo | Email: ebartolomeo@ucdavis.edu | Penalty Calculation Date: 3 10 2011 |  Notes:,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,5,0,INTERIOR Penalty Function
T32_GW-MJ,T32MOJA,GW-MJ,Diversion,3,831,559,0.850000024,2519,,48.84000015,2228,,2,Constant,0,,,1.049999952,2533,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,5,0,GW-MJ Urban Recharge
T32_HWWT32,T32MOJA,HWWT,Diversion,3,831,662,1,,,1480,,,2,Constant,0,,,2.049999952,2244,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Expanded wastewater recycling facility for Mojave
T32_Sink G40,T32MOJA,Sink G40,Diversion,3,831,755,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,SW Discharge to evap
T32_T3,T32MOJA,T3MOJA,Diversion,3,831,828,1,,,518,2369,,2,Constant,0,,,0.5,2370,,,,,394,2464,,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,5,0,Mojave Recycled water
T33_GW-AV,T33AV,GW-AV,Diversion,3,832,553,1,,,0,,,1,None,0,,,0,,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,5,0,GW-AV Urban Recharge
T33_HWWT33,T33AV,HWWT33,Diversion,3,832,663,1,,,1480,,,2,Constant,0,,,1.049999952,2245,,,,,,,,,,,,,,,,,21,NoLowerBound+ConstantUpperBound,6,Jay Lund,,0,Expanded wastewater recycling facility for Antelope Valley
T33_Sink G33,T33AV,Sink G33,Diversion,3,832,749,1,,,0,,,1,None,0,,,3.40E+38,,,,,,,,,,,,,,,,,,11,NoLowerBound+NoUpperBound,4,Mimi Jenkins,5,0,SW Discharge to ??
T33_T6,T33AV,T6AV,Diversion,3,832,851,1,,,518,2372,,2,Constant,0,,,0.5,2373,,,,,393,2463,,,,,,,,,,,31,NoLowerBound+MonthlyUpperBound,6,Jay Lund,5,0,Antelope Recycled water
T34_ERes: E&W MWD,HXEWMWD,ERES EWMWD,Diversion,3,916,961,1,,,0,,,3,Time Dependant,0,,,0,,,,,,,,,,,,,,,/SOUTH UPDT/T34_ERES: E&W/FLOW_DIV(KAF)-TARG//1MON/2050H POP 031011/,2531,,41,NoLowerBound+UpperBoundTimeSeries,6,Jay Lund,,0,inflows to E&W exterior
